transaction_id,client_id,date,amount,category,mcc,merchant,is_international
TXN314635,C115,2024-09-06,23370.82,healthcare,8590,Merchant_34,False
TXN771112,C115,2024-07-31,12343.76,groceries,2659,Merchant_76,False
TXN785173,C115,2024-07-10,17592.7,groceries,8100,Merchant_20,False
TXN600284,C115,2024-11-02,17803.24,entertainment,1663,Merchant_123,False
TXN631331,C115,2024-02-04,16639.47,fuel,3718,Merchant_3,False
TXN162796,C115,2024-02-21,37242.45,dining,1404,Merchant_131,False
TXN570138,C115,2024-04-21,18626.19,forex,7609,Merchant_86,True
TXN485841,C115,2024-11-09,17411.59,shopping,1834,Merchant_133,False
TXN554461,C115,2024-10-26,44188.3,travel,9420,Merchant_10,False
TXN693861,C115,2024-12-07,36460.36,forex,9289,Merchant_18,True
TXN866980,C115,2024-03-19,16574.59,healthcare,5376,Merchant_37,False
TXN513557,C115,2024-03-13,4750.16,utilities,4608,Merchant_11,False
TXN538698,C115,2024-01-23,704.53,entertainment,4172,Merchant_107,False
TXN320846,C115,2024-03-18,27398.09,healthcare,1009,Merchant_17,False
TXN169299,C115,2024-03-24,13348.83,groceries,4589,Merchant_120,False
TXN951118,C115,2024-03-25,5800.43,shopping,6615,Merchant_158,False
TXN685701,C115,2024-07-09,47787.85,shopping,9977,Merchant_190,False
TXN975937,C115,2024-06-18,26382.79,fuel,9520,Merchant_175,False
TXN954517,C115,2024-05-22,38936.98,emi,1364,Merchant_112,False
TXN623107,C115,2024-09-04,16474.87,entertainment,7630,Merchant_14,False
TXN964098,C115,2024-10-29,40103.52,entertainment,3424,Merchant_143,False
TXN260702,C115,2024-04-24,44049.23,utilities,2615,Merchant_179,False
TXN878592,C115,2024-10-04,18213.35,forex,7551,Merchant_108,True
TXN753323,C115,2024-10-17,15024.32,fuel,8883,Merchant_170,False
TXN525642,C115,2024-02-03,46313.61,fuel,8080,Merchant_40,False
TXN488371,C115,2024-07-31,48920.1,shopping,2937,Merchant_79,False
TXN515597,C115,2024-04-30,43967.38,shopping,4506,Merchant_104,False
TXN272904,C115,2024-08-08,14394.73,utilities,6506,Merchant_41,False
TXN205549,C115,2024-11-02,29712.96,fuel,2345,Merchant_22,False
TXN196799,C115,2024-01-05,27064.49,dining,3488,Merchant_14,False
TXN984557,C115,2024-01-02,8960.9,shopping,7009,Merchant_174,False
TXN273247,C115,2024-12-17,33336.31,fuel,6075,Merchant_85,False
TXN141433,C115,2024-02-21,49816.15,groceries,1003,Merchant_50,False
TXN380316,C115,2024-03-28,41227.13,healthcare,5774,Merchant_158,False
TXN168097,C115,2024-09-26,41606.93,travel,8574,Merchant_156,False
TXN200789,C115,2024-05-13,32208.85,dining,9133,Merchant_156,False
TXN797312,C115,2024-04-24,1698.48,entertainment,3667,Merchant_178,False
TXN407917,C115,2024-08-30,18001.72,shopping,7571,Merchant_108,False
TXN583694,C115,2024-04-30,33346.14,entertainment,3436,Merchant_181,False
TXN223436,C115,2024-03-20,4064.71,groceries,3419,Merchant_28,False
TXN907788,C115,2024-08-17,7551.41,dining,6451,Merchant_177,False
TXN529790,C115,2024-06-12,12038.78,emi,3008,Merchant_165,False
TXN417242,C115,2024-12-08,36496.08,forex,4436,Merchant_122,True
TXN461848,C115,2024-12-01,18274.05,groceries,2082,Merchant_13,False
TXN586019,C115,2024-01-17,19539.0,entertainment,7512,Merchant_182,False
TXN841746,C115,2024-06-14,6731.87,shopping,7919,Merchant_169,False
TXN921251,C115,2024-06-10,43419.88,emi,3689,Merchant_65,False
TXN255365,C115,2024-07-31,24396.02,travel,1688,Merchant_36,False
TXN391359,C115,2024-05-02,30235.7,forex,4313,Merchant_185,True
TXN478250,C115,2024-04-02,2018.61,healthcare,6619,Merchant_158,True
TXN964366,C115,2024-07-09,236.59,fuel,9209,Merchant_52,False
TXN872323,C115,2024-04-18,16692.64,dining,9273,Merchant_71,False
TXN742214,C115,2024-09-28,44490.36,healthcare,4222,Merchant_112,False
TXN404289,C115,2024-01-21,48210.71,shopping,9827,Merchant_194,False
TXN717947,C115,2024-08-21,14295.83,groceries,2028,Merchant_122,True
TXN342163,C115,2024-08-01,45713.85,shopping,6163,Merchant_152,False
TXN993559,C115,2024-04-24,13308.56,shopping,1634,Merchant_59,False
TXN656524,C115,2024-12-08,12781.68,emi,4755,Merchant_11,False
TXN150083,C115,2024-04-23,12025.1,shopping,2246,Merchant_71,True
TXN117137,C115,2024-10-01,47001.85,forex,9220,Merchant_188,True
TXN620760,C115,2024-11-23,38468.15,entertainment,4496,Merchant_137,False
TXN221500,C115,2024-12-04,14449.1,forex,4847,Merchant_100,True
TXN114901,C115,2024-10-14,8944.11,fuel,8036,Merchant_21,False
TXN236186,C115,2024-06-17,47334.27,utilities,5230,Merchant_44,True
TXN547164,C115,2024-12-02,33623.36,entertainment,4343,Merchant_187,False
TXN424526,C115,2024-03-24,4970.46,fuel,9885,Merchant_178,False
TXN227339,C115,2024-10-07,3903.67,travel,1054,Merchant_62,False
TXN573213,C115,2024-02-03,48260.67,entertainment,6530,Merchant_32,False
TXN228028,C115,2024-09-13,23318.33,forex,8884,Merchant_172,True
TXN196500,C115,2024-11-10,39296.3,entertainment,6787,Merchant_46,False
TXN119112,C115,2024-07-17,27310.69,utilities,2415,Merchant_17,False
TXN823024,C115,2024-03-24,17170.85,dining,9762,Merchant_50,False
TXN931169,C115,2024-09-02,1586.48,fuel,8084,Merchant_27,False
TXN768455,C115,2024-09-19,10696.76,healthcare,8920,Merchant_199,False
TXN975048,C115,2024-10-27,48809.25,travel,9099,Merchant_143,False
TXN144003,C115,2024-08-22,16178.48,healthcare,1596,Merchant_116,False
TXN796862,C115,2024-04-06,28589.87,groceries,7103,Merchant_167,True
TXN430479,C115,2024-06-22,37511.66,healthcare,8593,Merchant_22,True
TXN222152,C115,2024-03-09,29772.96,travel,3224,Merchant_122,False
TXN861165,C115,2024-09-10,49807.17,forex,6582,Merchant_31,True
TXN357989,C115,2024-11-15,39328.7,groceries,6112,Merchant_138,False
TXN414787,C115,2024-08-05,2043.05,entertainment,3243,Merchant_179,False
TXN991013,C115,2024-05-12,49964.11,healthcare,7750,Merchant_20,False
TXN414384,C115,2024-09-28,3848.07,fuel,7666,Merchant_6,False
TXN244100,C115,2024-01-14,16454.92,entertainment,9600,Merchant_155,False
TXN377033,C115,2024-11-02,18190.35,travel,6468,Merchant_82,False
TXN182668,C115,2024-03-04,28862.93,dining,4793,Merchant_13,False
TXN667600,C115,2024-05-21,42089.21,entertainment,2305,Merchant_183,False
TXN679198,C115,2024-10-08,43527.99,emi,5874,Merchant_26,False
TXN197483,C115,2024-07-25,15663.42,groceries,6460,Merchant_69,False
TXN716881,C115,2024-01-27,3530.5,dining,1065,Merchant_28,False
TXN668290,C115,2024-09-01,23514.23,groceries,2751,Merchant_68,False
TXN359602,C115,2024-03-22,46988.89,emi,2343,Merchant_86,False
TXN208919,C115,2024-03-27,32459.44,dining,1275,Merchant_121,False
TXN815598,C115,2024-04-21,8551.54,dining,9350,Merchant_62,False
TXN704704,C115,2024-07-27,34102.42,groceries,4072,Merchant_127,False
TXN799276,C115,2024-10-07,3062.65,utilities,7364,Merchant_50,False
TXN719467,C115,2024-09-27,17278.97,entertainment,7742,Merchant_149,False
TXN230703,C115,2024-05-27,12526.63,entertainment,7884,Merchant_66,False
TXN525244,C115,2024-11-27,24934.09,emi,4132,Merchant_192,False
TXN708388,C115,2024-05-09,28873.14,dining,2965,Merchant_172,False
TXN362139,C115,2024-05-07,35582.3,dining,1762,Merchant_188,False
TXN218083,C115,2024-02-06,6734.81,healthcare,1046,Merchant_167,False
TXN212149,C115,2024-04-17,41515.54,travel,6592,Merchant_53,True
TXN229230,C115,2024-08-16,7434.68,dining,7041,Merchant_84,False
TXN564950,C115,2024-07-29,33010.06,healthcare,4302,Merchant_163,False
TXN798201,C115,2024-03-15,19521.63,utilities,4977,Merchant_126,False
TXN554341,C115,2024-09-07,21928.8,entertainment,8595,Merchant_41,False
TXN313741,C115,2024-02-01,37441.38,groceries,7773,Merchant_29,False
TXN906411,C115,2024-05-27,14243.96,dining,1225,Merchant_122,False
TXN775545,C115,2024-09-28,29365.57,travel,4675,Merchant_116,False
TXN382737,C115,2024-04-12,41989.45,entertainment,3628,Merchant_123,False
TXN345808,C115,2024-04-22,45249.85,shopping,8961,Merchant_99,True
TXN251720,C115,2024-04-22,25533.92,forex,2799,Merchant_69,True
TXN203635,C115,2024-07-08,12815.08,forex,5453,Merchant_169,True
TXN694706,C115,2024-09-21,37345.51,entertainment,2755,Merchant_62,True
TXN800917,C115,2024-05-24,40504.54,entertainment,9682,Merchant_47,False
TXN120520,C115,2024-11-17,48874.84,shopping,6363,Merchant_197,True
TXN457875,C115,2024-12-19,21044.34,forex,1023,Merchant_124,True
TXN901282,C115,2024-04-09,5512.47,dining,7960,Merchant_65,False
TXN802374,C115,2024-12-22,29351.0,entertainment,6847,Merchant_25,False
TXN440488,C115,2024-07-13,31268.5,shopping,1750,Merchant_87,False
TXN617105,C115,2024-07-01,37970.43,shopping,4728,Merchant_111,False
TXN243650,C115,2024-10-14,34517.49,groceries,4789,Merchant_106,False
TXN874494,C115,2024-01-23,23407.44,utilities,2189,Merchant_27,False
TXN242314,C115,2024-12-14,22119.93,forex,4616,Merchant_189,True
TXN112266,C115,2024-04-19,18606.76,utilities,7703,Merchant_31,True
TXN198023,C115,2024-05-23,44501.1,emi,6583,Merchant_61,False
TXN727387,C115,2024-11-09,4766.16,travel,9796,Merchant_192,False
TXN667358,C115,2024-11-18,2304.11,utilities,3736,Merchant_169,False
TXN326868,C115,2024-12-22,46318.79,groceries,7747,Merchant_85,False
TXN703638,C115,2024-02-21,25234.65,travel,5549,Merchant_1,False
TXN683309,C115,2024-08-06,46739.28,fuel,3691,Merchant_7,False
TXN280426,C115,2024-02-19,1165.93,emi,3571,Merchant_60,False
TXN239070,C115,2024-01-24,9873.22,dining,5833,Merchant_118,False
TXN223602,C115,2024-02-01,11358.7,shopping,4345,Merchant_94,False
TXN821333,C115,2024-11-17,41753.85,entertainment,2036,Merchant_41,False
TXN658922,C115,2024-08-30,480.38,healthcare,3868,Merchant_176,False
TXN176769,C115,2024-08-03,4332.88,travel,3518,Merchant_107,False
TXN379068,C115,2024-02-25,11539.93,healthcare,9523,Merchant_183,False
TXN720424,C115,2024-10-11,47503.35,forex,6407,Merchant_116,True
TXN570872,C115,2024-03-21,26689.1,emi,7961,Merchant_45,False
TXN324549,C115,2024-11-08,14030.85,shopping,1328,Merchant_51,False
TXN195446,C115,2024-07-26,18838.75,entertainment,2889,Merchant_178,False
TXN998813,C115,2024-03-05,11563.92,groceries,2854,Merchant_144,False
TXN873442,C115,2024-09-02,45475.72,healthcare,3215,Merchant_14,False
TXN232568,C115,2024-09-22,26997.37,dining,4940,Merchant_13,False
TXN665185,C115,2024-09-17,27229.16,emi,2369,Merchant_87,False
TXN373825,C115,2024-09-25,4767.47,forex,6440,Merchant_141,True
TXN978603,C115,2024-03-10,2296.53,dining,4363,Merchant_36,False
TXN174905,C115,2024-04-22,25945.96,travel,7916,Merchant_185,False
TXN897064,C115,2024-11-20,4099.83,forex,6273,Merchant_118,True
TXN134714,C115,2024-03-25,49638.32,entertainment,1188,Merchant_200,False
TXN187696,C115,2024-01-14,43158.0,groceries,6283,Merchant_43,False
TXN604134,C115,2024-11-22,4145.05,emi,2609,Merchant_113,False
TXN734252,C115,2024-10-02,2956.65,fuel,1423,Merchant_185,False
TXN933292,C115,2024-03-17,15710.92,fuel,9257,Merchant_166,False
TXN952246,C115,2024-05-28,13114.12,entertainment,3423,Merchant_154,False
TXN647589,C115,2024-12-08,27046.67,emi,2255,Merchant_39,False
TXN429372,C115,2024-03-30,25120.63,entertainment,7216,Merchant_121,False
TXN127526,C115,2024-01-21,21791.03,forex,1723,Merchant_154,True
TXN496252,C115,2024-01-26,33135.65,groceries,6658,Merchant_163,False
TXN655782,C115,2024-06-23,18137.19,travel,3456,Merchant_104,False
TXN936449,C115,2024-07-12,6234.82,emi,5414,Merchant_131,False
TXN425191,C115,2024-04-26,18541.36,fuel,3789,Merchant_148,True
TXN592588,C115,2024-07-11,27671.91,groceries,1868,Merchant_105,True
TXN685380,C115,2024-04-16,20568.15,utilities,8537,Merchant_159,False
TXN167648,C116,2024-11-15,9319.84,forex,1994,Merchant_69,True
TXN654251,C116,2024-01-25,43276.04,travel,3035,Merchant_143,False
TXN998572,C116,2024-09-27,13154.23,groceries,3907,Merchant_141,False
TXN303272,C116,2024-08-30,44034.65,shopping,7194,Merchant_184,False
TXN519124,C116,2024-04-06,32422.35,forex,5387,Merchant_63,True
TXN810832,C116,2024-03-20,7160.9,travel,5835,Merchant_186,False
TXN802016,C116,2024-03-28,28613.88,forex,6038,Merchant_105,True
TXN893226,C116,2024-06-01,1133.4,dining,3138,Merchant_95,False
TXN916101,C116,2024-09-27,10772.33,healthcare,5126,Merchant_22,False
TXN762314,C116,2024-08-24,41119.64,groceries,7387,Merchant_41,False
TXN144374,C116,2024-06-30,37907.13,fuel,4057,Merchant_104,False
TXN408106,C116,2024-04-27,17062.54,fuel,4140,Merchant_187,False
TXN930570,C116,2024-01-12,23544.62,travel,5584,Merchant_75,False
TXN123584,C116,2024-09-19,48002.59,emi,4700,Merchant_188,False
TXN643945,C116,2024-02-25,12148.03,fuel,3923,Merchant_71,False
TXN164518,C116,2024-06-18,23337.57,dining,6569,Merchant_10,False
TXN314580,C116,2024-05-28,49656.99,groceries,4541,Merchant_54,False
TXN430378,C116,2024-06-30,41443.43,utilities,3001,Merchant_102,False
TXN845857,C116,2024-04-23,40316.8,dining,8450,Merchant_135,False
TXN308266,C116,2024-08-26,27264.46,travel,4950,Merchant_152,False
TXN775312,C116,2024-02-16,24679.79,utilities,6292,Merchant_58,False
TXN187939,C116,2024-01-21,42755.2,healthcare,9272,Merchant_128,False
TXN526977,C116,2024-06-16,4855.86,healthcare,9592,Merchant_3,False
TXN950067,C116,2024-01-06,10514.31,dining,1481,Merchant_151,True
TXN234120,C116,2024-02-24,38953.79,fuel,9583,Merchant_4,False
TXN621511,C116,2024-05-05,16759.21,healthcare,5323,Merchant_187,False
TXN535694,C116,2024-05-25,6073.08,emi,1050,Merchant_159,False
TXN462589,C116,2024-12-14,19648.89,utilities,3194,Merchant_15,False
TXN651510,C116,2024-02-09,30224.2,entertainment,5699,Merchant_28,False
TXN600534,C116,2024-10-03,11369.62,entertainment,6618,Merchant_7,False
TXN278887,C116,2024-10-27,37850.41,dining,3583,Merchant_56,False
TXN573213,C116,2024-11-06,25342.04,emi,5505,Merchant_86,False
TXN138255,C116,2024-06-21,3929.56,healthcare,5816,Merchant_34,False
TXN883438,C116,2024-09-23,20421.67,forex,1702,Merchant_94,True
TXN616293,C116,2024-11-18,38923.12,groceries,7479,Merchant_110,False
TXN882597,C116,2024-08-10,26015.03,groceries,3110,Merchant_110,False
TXN158077,C116,2024-01-10,47198.01,groceries,9523,Merchant_53,False
TXN957915,C116,2024-07-03,19951.73,healthcare,1446,Merchant_99,False
TXN323193,C116,2024-03-19,3726.7,shopping,2637,Merchant_45,False
TXN957103,C116,2024-04-21,44884.93,entertainment,8041,Merchant_131,False
TXN756805,C116,2024-10-08,21868.4,dining,8950,Merchant_109,False
TXN971777,C116,2024-10-14,31096.82,dining,5321,Merchant_75,False
TXN105199,C116,2024-01-21,12180.8,travel,9647,Merchant_115,False
TXN799512,C116,2024-04-09,14992.17,fuel,9660,Merchant_35,False
TXN744358,C116,2024-07-27,10676.84,groceries,3033,Merchant_14,False
TXN735103,C116,2024-02-22,22631.54,fuel,1778,Merchant_130,False
TXN403405,C116,2024-07-07,29084.1,emi,5681,Merchant_147,False
TXN367642,C116,2024-04-03,35761.17,groceries,3713,Merchant_104,False
TXN903868,C116,2024-11-02,31226.4,emi,7158,Merchant_200,False
TXN896387,C116,2024-12-02,41531.08,entertainment,8474,Merchant_23,False
TXN707418,C116,2024-09-24,7344.53,entertainment,7293,Merchant_164,False
TXN408708,C116,2024-10-18,7431.9,utilities,1348,Merchant_198,False
TXN998456,C116,2024-09-13,28517.13,entertainment,4185,Merchant_45,False
TXN959167,C116,2024-04-07,9329.23,travel,4654,Merchant_76,False
TXN157433,C116,2024-03-13,20270.19,healthcare,7681,Merchant_160,False
TXN517326,C116,2024-12-24,49502.13,groceries,2928,Merchant_118,False
TXN326394,C116,2024-08-01,32132.6,groceries,6070,Merchant_144,False
TXN441603,C116,2024-04-26,30375.88,forex,6927,Merchant_167,True
TXN688411,C116,2024-05-04,7012.3,forex,1286,Merchant_73,True
TXN223527,C116,2024-01-02,48005.02,fuel,3334,Merchant_178,False
TXN943668,C116,2024-10-16,21764.0,emi,3412,Merchant_104,True
TXN793023,C116,2024-10-29,27270.57,fuel,5358,Merchant_24,False
TXN760972,C116,2024-10-08,28688.37,healthcare,2192,Merchant_56,False
TXN546644,C116,2024-01-08,24148.26,forex,2609,Merchant_173,True
TXN428932,C116,2024-12-17,38347.9,dining,6518,Merchant_193,False
TXN518036,C116,2024-03-02,42181.06,entertainment,9871,Merchant_39,False
TXN633757,C116,2024-05-03,39834.55,emi,5454,Merchant_161,False
TXN888878,C116,2024-01-21,41643.25,groceries,4665,Merchant_1,False
TXN509650,C116,2024-01-04,21768.98,forex,7378,Merchant_17,True
TXN628376,C116,2024-01-29,41702.14,travel,4310,Merchant_20,False
TXN126723,C117,2024-11-09,41195.67,fuel,1785,Merchant_17,False
TXN779776,C117,2024-07-11,2893.71,forex,5575,Merchant_21,True
TXN156962,C117,2024-05-30,3750.82,emi,8424,Merchant_105,False
TXN710756,C117,2024-03-31,9875.39,forex,8263,Merchant_165,True
TXN768470,C117,2024-07-29,2609.93,dining,5584,Merchant_70,False
TXN509718,C117,2024-01-09,22088.41,shopping,3659,Merchant_15,False
TXN900028,C117,2024-12-31,44283.23,shopping,7744,Merchant_172,False
TXN937463,C117,2024-03-07,6945.94,emi,2508,Merchant_191,True
TXN268791,C117,2024-09-08,46149.16,shopping,2094,Merchant_197,False
TXN659453,C117,2024-05-14,19924.22,groceries,5305,Merchant_18,False
TXN239110,C117,2024-04-09,10213.06,utilities,6147,Merchant_92,False
TXN213994,C117,2024-03-28,17302.58,utilities,8654,Merchant_140,False
TXN272252,C117,2024-02-10,631.0,shopping,2665,Merchant_21,False
TXN886786,C117,2024-11-04,123.18,dining,7912,Merchant_61,False
TXN701290,C117,2024-09-19,6704.58,fuel,6651,Merchant_97,False
TXN800318,C117,2024-03-03,10990.86,utilities,9932,Merchant_76,False
TXN276888,C117,2024-06-06,29668.5,entertainment,6292,Merchant_13,False
TXN957170,C117,2024-03-13,14771.42,healthcare,2548,Merchant_111,True
TXN314843,C117,2024-05-21,49746.95,entertainment,5098,Merchant_27,False
TXN585705,C117,2024-07-22,26755.67,shopping,9186,Merchant_171,False
TXN974468,C117,2024-09-19,45767.01,dining,3645,Merchant_164,False
TXN967510,C117,2024-02-17,44723.88,shopping,3988,Merchant_27,False
TXN540263,C117,2024-11-17,13128.81,utilities,3811,Merchant_147,False
TXN866748,C117,2024-10-06,36753.94,fuel,8175,Merchant_60,False
TXN220570,C117,2024-08-06,43749.19,utilities,9442,Merchant_46,False
TXN700231,C117,2024-10-05,20480.42,fuel,8366,Merchant_190,False
TXN854117,C117,2024-01-12,39301.82,shopping,8023,Merchant_104,False
TXN522218,C117,2024-12-14,22733.33,travel,9134,Merchant_61,False
TXN253662,C117,2024-07-26,39016.3,forex,1253,Merchant_94,True
TXN981517,C117,2024-01-02,27076.97,healthcare,3800,Merchant_47,False
TXN512464,C117,2024-04-24,16461.74,fuel,6997,Merchant_4,False
TXN209996,C117,2024-06-20,49444.78,forex,5340,Merchant_104,True
TXN907498,C117,2024-10-18,36651.23,dining,3854,Merchant_19,False
TXN578911,C117,2024-10-19,16436.89,dining,1646,Merchant_143,False
TXN381560,C117,2024-10-29,38651.29,forex,4853,Merchant_111,True
TXN116951,C117,2024-11-15,27138.7,emi,3594,Merchant_33,False
TXN825397,C117,2024-01-20,39939.42,fuel,4765,Merchant_170,False
TXN824992,C117,2024-10-04,48752.97,healthcare,5108,Merchant_130,False
TXN987237,C117,2024-05-29,14977.05,dining,9391,Merchant_142,False
TXN573813,C117,2024-11-18,32398.81,travel,9940,Merchant_130,False
TXN474276,C117,2024-08-22,34794.49,groceries,3933,Merchant_61,False
TXN665465,C117,2024-10-05,22434.2,healthcare,4059,Merchant_7,False
TXN743851,C117,2024-11-11,13817.51,shopping,2040,Merchant_185,False
TXN503150,C117,2024-11-17,24795.42,shopping,9879,Merchant_39,False
TXN853443,C117,2024-11-15,45774.38,emi,3521,Merchant_34,False
TXN617899,C117,2024-06-12,28882.53,forex,1625,Merchant_165,True
TXN774810,C117,2024-09-29,34109.98,fuel,4051,Merchant_175,True
TXN131350,C117,2024-11-16,18497.18,utilities,6904,Merchant_194,False
TXN578816,C117,2024-07-18,36411.66,healthcare,1627,Merchant_8,False
TXN284452,C117,2024-12-10,8479.19,travel,6613,Merchant_96,False
TXN583064,C117,2024-05-17,9209.55,entertainment,7456,Merchant_51,False
TXN294708,C117,2024-03-12,41340.77,fuel,5040,Merchant_163,False
TXN987874,C117,2024-03-09,36994.09,forex,5411,Merchant_101,True
TXN700408,C117,2024-04-23,27354.49,utilities,2689,Merchant_88,False
TXN443807,C117,2024-07-26,13110.35,dining,4057,Merchant_137,False
TXN280205,C118,2024-04-01,19514.92,fuel,7613,Merchant_151,False
TXN819781,C118,2024-04-23,17231.92,utilities,7062,Merchant_27,False
TXN845134,C118,2024-04-24,5399.91,forex,7409,Merchant_95,True
TXN375617,C118,2024-07-06,47586.25,groceries,7328,Merchant_144,False
TXN910552,C118,2024-06-15,30533.2,groceries,5707,Merchant_67,False
TXN225805,C118,2024-04-24,9788.56,groceries,9393,Merchant_148,False
TXN272820,C118,2024-02-08,45702.63,travel,1768,Merchant_51,False
TXN139521,C118,2024-09-24,29140.65,fuel,2409,Merchant_94,False
TXN575714,C118,2024-04-17,15448.27,healthcare,2761,Merchant_84,False
TXN483894,C118,2024-06-16,5450.39,utilities,4513,Merchant_108,False
TXN937606,C118,2024-08-31,4959.16,forex,7983,Merchant_115,True
TXN987729,C118,2024-06-11,901.23,groceries,3452,Merchant_179,False
TXN191369,C118,2024-11-25,14245.59,travel,1576,Merchant_199,False
TXN227940,C118,2024-06-30,22885.99,dining,9580,Merchant_122,False
TXN894573,C118,2024-10-14,30293.08,groceries,8831,Merchant_2,False
TXN652372,C118,2024-05-19,6575.82,fuel,6706,Merchant_103,False
TXN948708,C118,2024-03-24,46765.18,dining,8014,Merchant_107,False
TXN535696,C118,2024-01-30,43215.32,fuel,8369,Merchant_138,False
TXN616645,C118,2024-08-14,15002.64,entertainment,6535,Merchant_131,False
TXN716899,C118,2024-06-21,27113.34,entertainment,7913,Merchant_94,False
TXN419335,C118,2024-06-11,14472.83,emi,2944,Merchant_22,False
TXN992351,C118,2024-12-20,49270.77,healthcare,1102,Merchant_11,True
TXN340725,C118,2024-01-22,40100.91,dining,4802,Merchant_19,False
TXN967252,C118,2024-05-01,32168.26,dining,2896,Merchant_84,False
TXN603871,C118,2024-06-11,10496.36,travel,1553,Merchant_134,False
TXN205244,C118,2024-04-14,27821.75,healthcare,5651,Merchant_78,False
TXN501675,C118,2024-05-25,26287.12,forex,7321,Merchant_151,True
TXN823895,C118,2024-11-13,7289.21,shopping,4638,Merchant_109,False
TXN533354,C118,2024-08-17,35996.1,shopping,3452,Merchant_192,False
TXN874633,C118,2024-01-04,18378.08,dining,3747,Merchant_95,False
TXN329049,C118,2024-05-27,47490.19,utilities,3832,Merchant_182,False
TXN165971,C118,2024-10-05,36878.6,travel,3069,Merchant_52,False
TXN757364,C118,2024-11-06,43945.33,dining,5994,Merchant_160,False
TXN194215,C118,2024-02-17,18920.1,groceries,9512,Merchant_63,True
TXN679596,C118,2024-07-31,24527.94,entertainment,8588,Merchant_89,False
TXN594572,C118,2024-01-13,8336.45,forex,7619,Merchant_133,True
TXN289441,C118,2024-12-27,33291.35,travel,6735,Merchant_123,False
TXN689343,C118,2024-08-25,13091.0,fuel,5352,Merchant_124,False
TXN134281,C118,2024-03-10,7822.27,healthcare,6331,Merchant_37,False
TXN802319,C118,2024-11-12,25595.32,travel,8431,Merchant_98,False
TXN207216,C118,2024-12-02,12130.34,forex,7430,Merchant_14,True
TXN776772,C118,2024-10-08,35942.63,dining,8680,Merchant_45,False
TXN925451,C118,2024-02-02,34405.39,shopping,4559,Merchant_145,False
TXN130688,C118,2024-12-01,48334.35,emi,6338,Merchant_47,False
TXN744674,C118,2024-03-29,28874.74,dining,4507,Merchant_190,False
TXN938234,C118,2024-07-29,47771.56,dining,6356,Merchant_169,False
TXN677407,C118,2024-10-26,32053.84,travel,3357,Merchant_61,False
TXN356399,C118,2024-03-26,32700.65,fuel,9850,Merchant_53,False
TXN379737,C118,2024-06-12,46990.84,forex,7846,Merchant_32,True
TXN329497,C118,2024-09-07,36882.04,shopping,3647,Merchant_101,False
TXN373718,C118,2024-05-28,47100.73,utilities,5159,Merchant_148,False
TXN568531,C118,2024-09-12,35803.0,emi,8189,Merchant_1,False
TXN158130,C118,2024-04-05,8799.1,emi,6424,Merchant_64,False
TXN621877,C118,2024-12-07,23478.7,emi,2843,Merchant_55,False
TXN644153,C118,2024-09-08,6999.94,fuel,4981,Merchant_34,False
TXN203343,C118,2024-03-17,40634.81,groceries,3207,Merchant_94,False
TXN146625,C118,2024-07-22,27444.18,groceries,5346,Merchant_195,False
TXN588219,C118,2024-10-10,30368.34,shopping,9497,Merchant_129,False
TXN826998,C118,2024-09-16,21974.66,emi,7098,Merchant_171,False
TXN513501,C118,2024-09-20,9314.34,fuel,1997,Merchant_193,False
TXN347765,C118,2024-01-21,965.12,utilities,7354,Merchant_166,False
TXN214798,C118,2024-02-11,42773.76,emi,8540,Merchant_18,False
TXN698229,C118,2024-06-26,47709.3,dining,2533,Merchant_6,False
TXN715387,C118,2024-03-17,8457.26,emi,6705,Merchant_170,False
TXN785511,C118,2024-01-13,15209.25,travel,9378,Merchant_50,False
TXN704555,C118,2024-01-30,41180.13,emi,7808,Merchant_121,False
TXN738265,C118,2024-02-12,34370.0,utilities,2886,Merchant_38,False
TXN221173,C118,2024-07-22,31701.21,groceries,4395,Merchant_41,False
TXN246417,C118,2024-03-01,20564.56,shopping,1876,Merchant_30,False
TXN209581,C118,2024-11-06,5885.1,travel,3121,Merchant_47,False
TXN242592,C118,2024-01-22,30913.65,travel,6618,Merchant_170,True
TXN753235,C118,2024-09-27,46626.88,shopping,4507,Merchant_10,False
TXN318525,C118,2024-05-30,9702.98,emi,9784,Merchant_4,False
TXN950666,C118,2024-12-04,22821.63,dining,5939,Merchant_199,False
TXN284693,C118,2024-09-23,7566.63,travel,2645,Merchant_24,False
TXN755725,C118,2024-05-25,39512.87,groceries,9598,Merchant_36,False
TXN241174,C118,2024-06-21,28863.83,groceries,3459,Merchant_153,False
TXN720129,C118,2024-05-26,6527.49,healthcare,4172,Merchant_180,False
TXN169224,C118,2024-07-06,36106.55,fuel,1020,Merchant_55,False
TXN828299,C118,2024-12-07,29850.52,emi,9135,Merchant_5,False
TXN388842,C118,2024-02-19,48447.39,utilities,4125,Merchant_109,False
TXN484502,C118,2024-07-02,16399.28,forex,7346,Merchant_79,True
TXN178589,C118,2024-03-07,42332.47,utilities,3558,Merchant_7,False
TXN479398,C118,2024-03-13,46516.24,shopping,3653,Merchant_123,False
TXN163238,C118,2024-04-28,24793.37,forex,3725,Merchant_154,True
TXN189520,C118,2024-11-13,22211.42,groceries,8065,Merchant_110,False
TXN395068,C118,2024-10-29,20675.82,groceries,9700,Merchant_167,False
TXN266302,C118,2024-02-24,16039.81,fuel,1124,Merchant_57,False
